correctTag,targetWord,orderingId,sessionId,draggedTag,serie
Conjunção Subordinativa,que,31,f8cprw1gzP,Verbo,6-ensino-fundamental
Substantivo,gentileza,19,lb1ecywWNL,Substantivo,6-ensino-fundamental
Verbo,choveu,57,n-tZNuB_dF,Pontuação,6-ensino-fundamental
Conjunção Subordinativa,se,22,qcylKSJa7Y,Verbo,6-ensino-fundamental
Artigo,Os,4,BHjScgiNjI,Verbo,6-ensino-fundamental
Conjunção Subordinativa,que,32,f8cprw1gzP,Conjunção Subordinativa,6-ensino-fundamental
Preposição,por,20,lb1ecywWNL,Substantivo,6-ensino-fundamental
Verbo,choveu,58,n-tZNuB_dF,Verbo,6-ensino-fundamental
Preposição,por,21,lb1ecywWNL,Preposição,6-ensino-fundamental
Artigo,Os,5,BHjScgiNjI,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,23,qcylKSJa7Y,Conjunção Subordinativa,6-ensino-fundamental
Verbo,tente,33,f8cprw1gzP,Verbo,6-ensino-fundamental
Verbo,traga,22,lb1ecywWNL,Artigo,6-ensino-fundamental
Artigo,Os,6,BHjScgiNjI,Advérbio,6-ensino-fundamental
Substantivo,sol,59,n-tZNuB_dF,Verbo,6-ensino-fundamental
Verbo,diga,24,qcylKSJa7Y,Pronome,6-ensino-fundamental
Substantivo,sol,60,n-tZNuB_dF,Pontuação,6-ensino-fundamental
Artigo,Os,7,BHjScgiNjI,Artigo,6-ensino-fundamental
Verbo,diga,25,qcylKSJa7Y,Preposição,6-ensino-fundamental
Verbo Auxiliar,foram,6,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Substantivo,sol,61,n-tZNuB_dF,Substantivo,6-ensino-fundamental
Verbo,diga,26,qcylKSJa7Y,Substantivo,6-ensino-fundamental
Verbo,traga,23,lb1ecywWNL,Preposição,6-ensino-fundamental
Pronome,me,27,qcylKSJa7Y,Verbo,6-ensino-fundamental
Artigo,minha,24,lb1ecywWNL,Verbo,6-ensino-fundamental
Verbo,traga,25,lb1ecywWNL,Verbo,6-ensino-fundamental
Substantivo,sala,26,lb1ecywWNL,Artigo,6-ensino-fundamental
Pronome,me,28,qcylKSJa7Y,Verbo,6-ensino-fundamental
Preposição+Artigo,à,3,4DYY7dieCv,Preposição+Artigo,6-ensino-fundamental
Artigo,minha,27,lb1ecywWNL,Preposição,6-ensino-fundamental
Substantivo,alunos,8,BHjScgiNjI,Verbo,6-ensino-fundamental
Artigo,minha,28,lb1ecywWNL,Preposição,6-ensino-fundamental
Pronome,me,29,qcylKSJa7Y,Pronome,6-ensino-fundamental
Verbo Auxiliar,foram,7,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Preposição,até,29,lb1ecywWNL,Preposição,6-ensino-fundamental
Verbo,diga,30,qcylKSJa7Y,Verbo,6-ensino-fundamental
Verbo,veio,4,4DYY7dieCv,Verbo,6-ensino-fundamental
Substantivo,favor,31,qcylKSJa7Y,Preposição,6-ensino-fundamental
Substantivo,sala,30,lb1ecywWNL,Artigo,6-ensino-fundamental
Substantivo,alunos,9,BHjScgiNjI,Substantivo,6-ensino-fundamental
Substantivo,favor,32,qcylKSJa7Y,Substantivo,6-ensino-fundamental
Pontuação,.,0,VyPReS0nTM,Verbo,6-ensino-fundamental
Preposição,Por,33,qcylKSJa7Y,Preposição,6-ensino-fundamental
Advérbio,não,5,4DYY7dieCv,Pronome,6-ensino-fundamental
Substantivo,sala,31,lb1ecywWNL,Substantivo,6-ensino-fundamental
Substantivo,artigo,8,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Artigo,minha,32,lb1ecywWNL,Artigo,6-ensino-fundamental
Verbo,estudaram,10,BHjScgiNjI,Pontuação,6-ensino-fundamental
Advérbio,não,6,4DYY7dieCv,Nome Próprio,6-ensino-fundamental
Pontuação,.,0,nq6-RWo5Y2,Pontuação,6-ensino-fundamental
Substantivo,ônibus,1,nq6-RWo5Y2,Artigo,6-ensino-fundamental
Advérbio,não,7,4DYY7dieCv,Pontuação,6-ensino-fundamental
Pronome,que,1,VyPReS0nTM,Verbo,6-ensino-fundamental
Verbo Auxiliar,foram,9,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Substantivo,ônibus,2,nq6-RWo5Y2,Verbo,6-ensino-fundamental
Advérbio,não,8,4DYY7dieCv,Pronome,6-ensino-fundamental
Pontuação,.,0,DOrGkGEI9c,Pontuação,6-ensino-fundamental
Verbo,estudaram,11,BHjScgiNjI,Verbo,6-ensino-fundamental
Pronome,Eles,3,nq6-RWo5Y2,Verbo,6-ensino-fundamental
Artigo,A,1,DOrGkGEI9c,Artigo,6-ensino-fundamental
Artigo,A,0,LIxIWNRwor,Substantivo,6-ensino-fundamental
Pronome,Eles,4,nq6-RWo5Y2,Verbo,6-ensino-fundamental
Verbo Auxiliar,foram,10,ElwsVZF8Xv,Verbo Auxiliar,6-ensino-fundamental
Pronome,Eles,5,nq6-RWo5Y2,Substantivo,6-ensino-fundamental
Artigo,o,2,DOrGkGEI9c,Artigo,6-ensino-fundamental
Pontuação,.,1,LIxIWNRwor,Pontuação,6-ensino-fundamental
Pronome,Ela,2,VyPReS0nTM,Verbo,6-ensino-fundamental
Advérbio,bastante,12,BHjScgiNjI,Adjetivo,6-ensino-fundamental
Pronome,Eles,6,nq6-RWo5Y2,Pronome,6-ensino-fundamental
Advérbio,não,9,4DYY7dieCv,Advérbio,6-ensino-fundamental
Verbo,correram,7,nq6-RWo5Y2,Substantivo,6-ensino-fundamental
Preposição,com,2,LIxIWNRwor,Substantivo,6-ensino-fundamental
Substantivo,menina,3,DOrGkGEI9c,Substantivo,6-ensino-fundamental
Verbo,correram,8,nq6-RWo5Y2,Verbo,6-ensino-fundamental
Advérbio,bastante,13,BHjScgiNjI,Advérbio,6-ensino-fundamental
Pronome,você,10,4DYY7dieCv,Nome Próprio,6-ensino-fundamental
Artigo,Os,11,ElwsVZF8Xv,Verbo,6-ensino-fundamental
Preposição,com,3,LIxIWNRwor,Preposição,6-ensino-fundamental
Verbo,dançou,4,DOrGkGEI9c,Verbo,6-ensino-fundamental
Artigo,o,4,LIxIWNRwor,Artigo,6-ensino-fundamental
Adjetivo,azul,5,DOrGkGEI9c,Preposição,6-ensino-fundamental
Artigo,Os,12,ElwsVZF8Xv,Artigo,6-ensino-fundamental
Conjunção Subordinativa,para,9,nq6-RWo5Y2,Conjunção Subordinativa,6-ensino-fundamental
Adjetivo,azul,6,DOrGkGEI9c,Adjetivo,6-ensino-fundamental
Verbo,quebrou,5,LIxIWNRwor,Adjetivo,6-ensino-fundamental
Verbo,pegar,10,nq6-RWo5Y2,Substantivo,6-ensino-fundamental
Preposição,para,14,BHjScgiNjI,Preposição,6-ensino-fundamental
Substantivo,vestido,7,DOrGkGEI9c,Preposição,6-ensino-fundamental
Pronome,você,11,4DYY7dieCv,Preposição,6-ensino-fundamental
Substantivo,vestido,8,DOrGkGEI9c,Substantivo,6-ensino-fundamental
Verbo,pegar,11,nq6-RWo5Y2,Verbo,6-ensino-fundamental
Substantivo,dados,13,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Preposição,com,9,DOrGkGEI9c,Preposição,6-ensino-fundamental
Artigo,a,15,BHjScgiNjI,Artigo,6-ensino-fundamental
Preposição,de,3,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Artigo,o,12,nq6-RWo5Y2,Substantivo,6-ensino-fundamental
Pronome,você,12,4DYY7dieCv,Nome Próprio,6-ensino-fundamental
Verbo,quebrou,6,LIxIWNRwor,Substantivo,6-ensino-fundamental
Substantivo,dados,14,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Artigo,o,13,nq6-RWo5Y2,Artigo,6-ensino-fundamental
Pronome,você,13,4DYY7dieCv,Pronome,6-ensino-fundamental
Adjetivo,final,16,BHjScgiNjI,Pontuação,6-ensino-fundamental
Verbo,quebrou,7,LIxIWNRwor,Verbo,6-ensino-fundamental
Substantivo,dados,15,ElwsVZF8Xv,Verbo,6-ensino-fundamental
Substantivo,ônibus,14,nq6-RWo5Y2,Substantivo,6-ensino-fundamental
Adjetivo,final,17,BHjScgiNjI,Adjetivo,6-ensino-fundamental
Adjetivo,forte,8,LIxIWNRwor,Substantivo,6-ensino-fundamental
Substantivo,dados,16,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Pontuação,.,18,BHjScgiNjI,Pontuação,6-ensino-fundamental
Substantivo,vento,9,LIxIWNRwor,Substantivo,6-ensino-fundamental
Verbo,disse,4,VyPReS0nTM,Substantivo,6-ensino-fundamental
Substantivo,janela,10,LIxIWNRwor,Artigo,6-ensino-fundamental
Substantivo,janela,11,LIxIWNRwor,Adjetivo,6-ensino-fundamental
Preposição+Artigo,pelos,17,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Pronome,que,5,VyPReS0nTM,Substantivo,6-ensino-fundamental
Artigo,A,12,LIxIWNRwor,Substantivo,6-ensino-fundamental
Pronome,que,14,4DYY7dieCv,Preposição,6-ensino-fundamental
Adjetivo,forte,13,LIxIWNRwor,Substantivo,6-ensino-fundamental
Verbo Auxiliar,iria,6,VyPReS0nTM,Substantivo,6-ensino-fundamental
Preposição+Artigo,pelos,18,ElwsVZF8Xv,Artigo,6-ensino-fundamental
Adjetivo,forte,14,LIxIWNRwor,Artigo,6-ensino-fundamental
Verbo,viajar,7,VyPReS0nTM,Substantivo,6-ensino-fundamental
Pronome,que,15,4DYY7dieCv,Pontuação,6-ensino-fundamental
Preposição+Artigo,pelos,19,ElwsVZF8Xv,Verbo,6-ensino-fundamental
Adjetivo,forte,15,LIxIWNRwor,Adjetivo,6-ensino-fundamental
Preposição+Artigo,no,8,VyPReS0nTM,Substantivo,6-ensino-fundamental
Preposição+Artigo,pelos,20,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Substantivo,janela,16,LIxIWNRwor,Artigo,6-ensino-fundamental
Pronome,que,16,4DYY7dieCv,Pronome,6-ensino-fundamental
Substantivo,fim,9,VyPReS0nTM,Substantivo,6-ensino-fundamental
Preposição+Artigo,pelos,21,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Artigo,A,17,LIxIWNRwor,Substantivo,6-ensino-fundamental
Substantivo,janela,18,LIxIWNRwor,Artigo,6-ensino-fundamental
Substantivo,janela,19,LIxIWNRwor,Substantivo,6-ensino-fundamental
Verbo,analisados,22,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Preposição,de,10,VyPReS0nTM,Substantivo,6-ensino-fundamental
Artigo,A,20,LIxIWNRwor,Artigo,6-ensino-fundamental
Verbo,analisados,23,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Substantivo,semana,11,VyPReS0nTM,Substantivo,6-ensino-fundamental
Verbo,analisados,24,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Pontuação,.,12,VyPReS0nTM,Pronome,6-ensino-fundamental
Pontuação,.,0,crKL-dlnr7,Pontuação,6-ensino-fundamental
Verbo,analisados,25,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Verbo,analisados,26,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Verbo,analisados,27,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Verbo,analisados,28,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Verbo,viu,13,VyPReS0nTM,Pronome,6-ensino-fundamental
Verbo,analisados,29,ElwsVZF8Xv,Verbo,6-ensino-fundamental
Preposição,Por,17,4DYY7dieCv,Preposição,6-ensino-fundamental
Nome Próprio,Marcos,1,crKL-dlnr7,Nome Próprio,6-ensino-fundamental
Substantivo,praça,14,VyPReS0nTM,Pronome,6-ensino-fundamental
Pontuação,?,18,4DYY7dieCv,Pontuação,6-ensino-fundamental
Pontuação,.,15,VyPReS0nTM,Verbo,6-ensino-fundamental
Advérbio,cuidadosamente,30,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Verbo,levou,2,crKL-dlnr7,Verbo,6-ensino-fundamental
Nome Próprio,Maria,19,4DYY7dieCv,Nome Próprio,6-ensino-fundamental
Preposição,de,16,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Substantivo,pesquisadores,31,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Substantivo,flores,3,crKL-dlnr7,Substantivo,6-ensino-fundamental
Substantivo,pesquisadores,32,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Advérbio,antes,33,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Preposição,para,4,crKL-dlnr7,Preposição,6-ensino-fundamental
Advérbio,antes,34,ElwsVZF8Xv,Advérbio,6-ensino-fundamental
Preposição+Artigo,da,35,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Preposição+Artigo,da,36,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Artigo,a,5,crKL-dlnr7,Artigo,6-ensino-fundamental
Preposição,de,17,VyPReS0nTM,Substantivo,6-ensino-fundamental
Substantivo,mãe,6,crKL-dlnr7,Substantivo,6-ensino-fundamental
Substantivo,publicação,37,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Preposição+Artigo,do,38,ElwsVZF8Xv,Preposição+Artigo,6-ensino-fundamental
Substantivo,artigo,39,ElwsVZF8Xv,Substantivo,6-ensino-fundamental
Adjetivo,cansado,7,crKL-dlnr7,Adjetivo,6-ensino-fundamental
Substantivo,amigo,18,VyPReS0nTM,Verbo,6-ensino-fundamental
Substantivo,amigo,19,VyPReS0nTM,Pronome,6-ensino-fundamental
Pronome,Ela,20,VyPReS0nTM,Pronome,6-ensino-fundamental
Verbo,disse,21,VyPReS0nTM,Verbo,6-ensino-fundamental
Preposição+Artigo,ao,22,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Substantivo,amigo,23,VyPReS0nTM,Substantivo,6-ensino-fundamental
Pronome,que,24,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Pronome,que,25,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Pontuação,.,0,Hqhl_UDH54,Pontuação,6-ensino-fundamental
Pontuação,.,0,fH-sP4lqw2,Pontuação,6-ensino-fundamental
Verbo,ir,1,fH-sP4lqw2,Verbo,6-ensino-fundamental
Pronome,que,26,VyPReS0nTM,Pronome,6-ensino-fundamental
Preposição+Artigo,ao,2,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Verbo,viu,27,VyPReS0nTM,Pronome,6-ensino-fundamental
Preposição+Artigo,ao,3,fH-sP4lqw2,Conjunção Subordinativa,6-ensino-fundamental
Verbo,viu,28,VyPReS0nTM,Preposição,6-ensino-fundamental
Pontuação,",",1,Hqhl_UDH54,Pontuação,6-ensino-fundamental
Substantivo,parque,4,fH-sP4lqw2,Pronome,6-ensino-fundamental
Preposição+Artigo,na,29,VyPReS0nTM,Preposição,6-ensino-fundamental
Substantivo,parque,5,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Substantivo,parque,6,fH-sP4lqw2,Verbo,6-ensino-fundamental
Substantivo,praça,30,VyPReS0nTM,Pronome,6-ensino-fundamental
Conjunção Subordinativa,se,7,fH-sP4lqw2,Verbo,6-ensino-fundamental
Verbo,viu,31,VyPReS0nTM,Substantivo,6-ensino-fundamental
Substantivo,domingo,8,fH-sP4lqw2,Pronome,6-ensino-fundamental
Preposição+Artigo,na,32,VyPReS0nTM,Pronome,6-ensino-fundamental
Verbo,perguntou,9,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Verbo,viu,33,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Pronome,Ela,10,fH-sP4lqw2,Verbo,6-ensino-fundamental
Pronome,Ela,11,fH-sP4lqw2,Verbo,6-ensino-fundamental
Pontuação,.,34,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Verbo,perguntou,12,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Pronome,Ela,13,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Pronome,Ela,14,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Pronome,Ela,15,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Preposição,Por,2,Hqhl_UDH54,Preposição,6-ensino-fundamental
Pronome,Ela,16,fH-sP4lqw2,Pronome,6-ensino-fundamental
Pronome,que,35,VyPReS0nTM,Preposição,6-ensino-fundamental
Verbo,perguntou,17,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Verbo,perguntou,18,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Pronome,que,36,VyPReS0nTM,Verbo,6-ensino-fundamental
Verbo,perguntou,19,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Verbo,perguntou,20,fH-sP4lqw2,Verbo,6-ensino-fundamental
Pronome,que,37,VyPReS0nTM,Pontuação,6-ensino-fundamental
Verbo,chover,3,Hqhl_UDH54,Verbo,6-ensino-fundamental
Pronome,que,38,VyPReS0nTM,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,21,fH-sP4lqw2,Verbo,6-ensino-fundamental
Pronome,que,39,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Conjunção Subordinativa,se,22,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Conjunção Subordinativa,se,23,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,24,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,25,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Conjunção Subordinativa,se,26,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Verbo,viajar,40,VyPReS0nTM,Pontuação,6-ensino-fundamental
Conjunção Subordinativa,se,27,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,28,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Verbo,viajar,41,VyPReS0nTM,Verbo,6-ensino-fundamental
Preposição+Artigo,no,42,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Conjunção Subordinativa,se,29,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Preposição+Artigo,no,43,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Preposição,de,44,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Preposição,de,45,VyPReS0nTM,Verbo,6-ensino-fundamental
Conjunção Subordinativa,se,30,fH-sP4lqw2,Pronome,6-ensino-fundamental
Preposição,de,46,VyPReS0nTM,Preposição,6-ensino-fundamental
Conjunção Subordinativa,se,31,fH-sP4lqw2,Verbo,6-ensino-fundamental
Conjunção Subordinativa,se,32,fH-sP4lqw2,Conjunção Subordinativa,6-ensino-fundamental
Verbo Auxiliar,iria,47,VyPReS0nTM,Verbo Auxiliar,6-ensino-fundamental
Pontuação,!,0,lEgpRXA3QF,Pontuação,6-ensino-fundamental
Pronome,eu,33,fH-sP4lqw2,Verbo,6-ensino-fundamental
Pronome,eu,34,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Pronome,que,48,VyPReS0nTM,Verbo,6-ensino-fundamental
Substantivo,tempo,1,lEgpRXA3QF,Verbo,6-ensino-fundamental
Pronome,que,49,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Pronome,eu,35,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Advérbio,cedo,4,Hqhl_UDH54,Verbo,6-ensino-fundamental
Pronome,que,50,VyPReS0nTM,Pontuação,6-ensino-fundamental
Pronome,eu,36,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Pronome,eu,37,fH-sP4lqw2,Pronome,6-ensino-fundamental
Pronome,que,51,VyPReS0nTM,Substantivo,6-ensino-fundamental
Pronome,que,52,VyPReS0nTM,Pronome,6-ensino-fundamental
Verbo,queria,38,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Verbo,viu,53,VyPReS0nTM,Verbo,6-ensino-fundamental
Verbo,queria,39,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Preposição+Artigo,na,54,VyPReS0nTM,Preposição+Artigo,6-ensino-fundamental
Verbo,queria,40,fH-sP4lqw2,Verbo,6-ensino-fundamental
Substantivo,tempo,2,lEgpRXA3QF,Verbo de Ligação,6-ensino-fundamental
Substantivo,tempo,3,lEgpRXA3QF,Substantivo,6-ensino-fundamental
Preposição+Artigo,ao,41,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Preposição+Artigo,ao,42,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Substantivo,praça,55,VyPReS0nTM,Pontuação,6-ensino-fundamental
Substantivo,praça,56,VyPReS0nTM,Substantivo,6-ensino-fundamental
Preposição+Artigo,ao,43,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Verbo,chegar,4,lEgpRXA3QF,Verbo,6-ensino-fundamental
Pontuação,.,57,VyPReS0nTM,Pontuação,6-ensino-fundamental
Conjunção Subordinativa,se,5,Hqhl_UDH54,Verbo,6-ensino-fundamental
Substantivo,parque,44,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Substantivo,parque,45,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,6,Hqhl_UDH54,Advérbio,6-ensino-fundamental
Substantivo,domingo,46,fH-sP4lqw2,Substantivo,6-ensino-fundamental
Preposição+Artigo,no,47,fH-sP4lqw2,Preposição+Artigo,6-ensino-fundamental
Advérbio,cedo,7,Hqhl_UDH54,Advérbio,6-ensino-fundamental
Pontuação,.,0,EHg51fPi-3,Pontuação,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,1,EHg51fPi-3,Pronome,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,2,EHg51fPi-3,Artigo,6-ensino-fundamental
Pronome,Você,3,EHg51fPi-3,Artigo,6-ensino-fundamental
Nome Próprio,Ufa,5,lEgpRXA3QF,Nome Próprio,6-ensino-fundamental
Pronome,Você,4,EHg51fPi-3,Pronome,6-ensino-fundamental
Conjunção Subordinativa,se,8,Hqhl_UDH54,Verbo,6-ensino-fundamental
Advérbio,Não,5,EHg51fPi-3,Verbo,6-ensino-fundamental
Advérbio,Não,6,EHg51fPi-3,Pontuação,6-ensino-fundamental
Pontuação,",",6,lEgpRXA3QF,Pontuação,6-ensino-fundamental
Verbo,diga,9,Hqhl_UDH54,Verbo Auxiliar,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,7,EHg51fPi-3,Artigo,6-ensino-fundamental
Pronome,onde,8,EHg51fPi-3,Advérbio,6-ensino-fundamental
Preposição,a,7,lEgpRXA3QF,Preposição,6-ensino-fundamental
Advérbio,amanhã,10,Hqhl_UDH54,Conjunção Subordinativa,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,9,EHg51fPi-3,Advérbio,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,10,EHg51fPi-3,Substantivo,6-ensino-fundamental
Verbo,diga,11,Hqhl_UDH54,Verbo Auxiliar,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,11,EHg51fPi-3,Verbo,6-ensino-fundamental
Verbo de Ligação,fosse,8,lEgpRXA3QF,Verbo de Ligação,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,12,EHg51fPi-3,Pontuação,6-ensino-fundamental
Verbo,diga,12,Hqhl_UDH54,Pronome,6-ensino-fundamental
Conjunção Subordinativa,que,9,lEgpRXA3QF,Conjunção Subordinativa,6-ensino-fundamental
Verbo,diga,13,Hqhl_UDH54,Substantivo,6-ensino-fundamental
Verbo,achei,10,lEgpRXA3QF,Verbo,6-ensino-fundamental
Verbo+Pronome,encontrá-lo,13,EHg51fPi-3,Verbo+Pronome,6-ensino-fundamental
Advérbio,não,11,lEgpRXA3QF,Advérbio,6-ensino-fundamental
Advérbio,Não,14,EHg51fPi-3,Verbo,6-ensino-fundamental
Advérbio,Não,15,EHg51fPi-3,Verbo,6-ensino-fundamental
Artigo,A,0,eB70jKExcN,Substantivo,6-ensino-fundamental
Verbo,viu,16,EHg51fPi-3,Pontuação,6-ensino-fundamental
Conjunção Subordinativa,se,14,Hqhl_UDH54,Advérbio,6-ensino-fundamental
Pontuação,?,17,EHg51fPi-3,Verbo,6-ensino-fundamental
Pontuação,?,18,EHg51fPi-3,Verbo,6-ensino-fundamental
Pontuação,?,19,EHg51fPi-3,Substantivo,6-ensino-fundamental
Pontuação,?,20,EHg51fPi-3,Verbo,6-ensino-fundamental
Pontuação,?,21,EHg51fPi-3,Pontuação,6-ensino-fundamental
Verbo Auxiliar,vai,15,Hqhl_UDH54,Verbo,6-ensino-fundamental
Verbo,deixei,22,EHg51fPi-3,Advérbio,6-ensino-fundamental
Verbo,deixei,23,EHg51fPi-3,Artigo,6-ensino-fundamental
Pronome,onde,24,EHg51fPi-3,Artigo,6-ensino-fundamental
Pronome,onde,25,EHg51fPi-3,Advérbio,6-ensino-fundamental
Pronome,onde,26,EHg51fPi-3,Substantivo,6-ensino-fundamental
Pronome,onde,27,EHg51fPi-3,Verbo,6-ensino-fundamental
Pronome,onde,28,EHg51fPi-3,Verbo,6-ensino-fundamental
Advérbio,amanhã,16,Hqhl_UDH54,Substantivo,6-ensino-fundamental
Verbo,deixei,29,EHg51fPi-3,Pronome,6-ensino-fundamental
Substantivo,favor,17,Hqhl_UDH54,Pronome,6-ensino-fundamental
Verbo,viu,30,EHg51fPi-3,Artigo,6-ensino-fundamental
Substantivo,mãe,1,eB70jKExcN,Substantivo,6-ensino-fundamental
Verbo,viu,31,EHg51fPi-3,Advérbio,6-ensino-fundamental
Substantivo,favor,18,Hqhl_UDH54,Conjunção Subordinativa,6-ensino-fundamental
Verbo,viu,32,EHg51fPi-3,Substantivo,6-ensino-fundamental
Artigo,A,2,eB70jKExcN,Pontuação,6-ensino-fundamental
Artigo,A,3,eB70jKExcN,Substantivo,6-ensino-fundamental
Verbo,viu,33,EHg51fPi-3,Substantivo,6-ensino-fundamental
Artigo,A,4,eB70jKExcN,Preposição,6-ensino-fundamental
Verbo,viu,34,EHg51fPi-3,Verbo,6-ensino-fundamental
Artigo,A,5,eB70jKExcN,Verbo,6-ensino-fundamental
Artigo,A,6,eB70jKExcN,Artigo,6-ensino-fundamental
Verbo,viu,7,eB70jKExcN,Artigo,6-ensino-fundamental
Verbo,viu,8,eB70jKExcN,Verbo,6-ensino-fundamental
Advérbio,Não,35,EHg51fPi-3,Substantivo,6-ensino-fundamental
Artigo,o,9,eB70jKExcN,Artigo,6-ensino-fundamental
Pontuação,.,10,eB70jKExcN,Pontuação,6-ensino-fundamental
Substantivo,celular,36,EHg51fPi-3,Verbo,6-ensino-fundamental
Preposição,com,11,eB70jKExcN,Substantivo,6-ensino-fundamental
Preposição,com,12,eB70jKExcN,Substantivo,6-ensino-fundamental
Preposição,com,13,eB70jKExcN,Preposição,6-ensino-fundamental
Pontuação,.,0,cbbuG6IIgA,Pontuação,6-ensino-fundamental
Artigo,o,14,eB70jKExcN,Artigo,6-ensino-fundamental
Verbo,consigo,37,EHg51fPi-3,Artigo,6-ensino-fundamental
Substantivo,binóculo,15,eB70jKExcN,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,se,19,Hqhl_UDH54,Verbo Auxiliar,6-ensino-fundamental
Substantivo,filho,16,eB70jKExcN,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,Enquanto,0,uwK1FGYmZh,Verbo,6-ensino-fundamental
Verbo,consigo,38,EHg51fPi-3,Advérbio,6-ensino-fundamental
Conjunção Subordinativa,Enquanto,1,uwK1FGYmZh,Pontuação,6-ensino-fundamental
Conjunção Subordinativa,Enquanto,2,uwK1FGYmZh,Artigo,6-ensino-fundamental
Verbo,consigo,39,EHg51fPi-3,Substantivo,6-ensino-fundamental
Verbo Auxiliar,vai,20,Hqhl_UDH54,Verbo,6-ensino-fundamental
