correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Verbo Auxiliar,vai,interaction,16,lNessrrYAR,Advérbio
Artigo,o,interaction,5,AoiKnNCA7i,Verbo
Substantivo,respeito,interaction,16,4A3YWaqMVV,Pronome
Substantivo,dinheiro,interaction,6,OYye219hZY,Substantivo
Artigo,o,interaction,2,0wEM6zmnYl,Substantivo
Verbo,aprovou,interaction,1,EVwIczi1kM,Substantivo
Substantivo,respeito,interaction,17,4A3YWaqMVV,Pontuação
Artigo,o,interaction,6,AoiKnNCA7i,Artigo
Artigo,o,interaction,3,0wEM6zmnYl,Verbo
Verbo Auxiliar,vai,interaction,17,lNessrrYAR,Verbo
Substantivo,respeito,interaction,18,4A3YWaqMVV,Conjunção Subordinativa
Verbo,sacou,interaction,7,OYye219hZY,Conjunção Coordenativa
Artigo,o,interaction,4,0wEM6zmnYl,Artigo
Substantivo,respeito,interaction,19,4A3YWaqMVV,Verbo de Ligação
Verbo,sacou,interaction,8,OYye219hZY,Verbo
Verbo,terminou,interaction,5,0wEM6zmnYl,Verbo
Conjunção Coordenativa,e,interaction,9,OYye219hZY,Conjunção Coordenativa
Verbo Auxiliar,vai,interaction,18,lNessrrYAR,Conjunção Subordinativa
Substantivo,respeito,interaction,20,4A3YWaqMVV,Substantivo
Pronome,Ela,interaction,6,0wEM6zmnYl,Substantivo
Preposição+Pronome,dela,interaction,2,EVwIczi1kM,Preposição+Pronome
Substantivo,objetivo,interaction,7,AoiKnNCA7i,Pronome
Artigo,o,interaction,19,lNessrrYAR,Advérbio
Pronome,Ela,interaction,7,0wEM6zmnYl,Pronome
Verbo,conseguiram,interaction,8,AoiKnNCA7i,Pronome
Pronome,eles,interaction,9,AoiKnNCA7i,Substantivo
Substantivo,livro,interaction,8,0wEM6zmnYl,Substantivo
Conjunção Subordinativa,que,interaction,20,lNessrrYAR,Conjunção Coordenativa
Verbo,chorando,interaction,9,0wEM6zmnYl,Verbo
Substantivo,dificuldades,interaction,10,AoiKnNCA7i,Substantivo
Advérbio,amanhã,interaction,21,lNessrrYAR,Artigo
Preposição+Artigo,das,interaction,11,AoiKnNCA7i,Verbo
Advérbio,Apesar,interaction,12,AoiKnNCA7i,Verbo
Verbo Auxiliar,vai,interaction,22,lNessrrYAR,Verbo Auxiliar
Verbo Auxiliar,vai,interaction,23,lNessrrYAR,Verbo Auxiliar
Pronome,eles,interaction,13,AoiKnNCA7i,Verbo
Advérbio,sinceramente,interaction,0,Ac2TrrSCbb,Pontuação
Verbo,conseguiram,interaction,14,AoiKnNCA7i,Verbo
Verbo,aparecer,interaction,24,lNessrrYAR,Verbo
Verbo,alcançar,interaction,15,AoiKnNCA7i,Preposição+Artigo
Advérbio,sinceramente,interaction,1,Ac2TrrSCbb,Pontuação
Verbo,alcançar,interaction,16,AoiKnNCA7i,Verbo
Substantivo,ideia,interaction,3,EVwIczi1kM,Artigo
Advérbio,sinceramente,interaction,2,Ac2TrrSCbb,Advérbio
Advérbio,amanhã,interaction,25,lNessrrYAR,Advérbio
Substantivo,objetivo,interaction,17,AoiKnNCA7i,Advérbio
Conjunção Subordinativa,que,interaction,26,lNessrrYAR,Conjunção Coordenativa
Substantivo,objetivo,interaction,18,AoiKnNCA7i,Substantivo
Conjunção Subordinativa,que,interaction,27,lNessrrYAR,Artigo
Pontuação,.,interaction,0,NhYNoLSbVg,Pontuação
Pontuação,",",interaction,0,AuclwpomXd,Pontuação
Pronome,eles,interaction,19,AoiKnNCA7i,Pronome
Conjunção Subordinativa,que,interaction,28,lNessrrYAR,Conjunção Subordinativa
Preposição+Artigo,das,interaction,20,AoiKnNCA7i,Advérbio
Pontuação,.,interaction,1,AuclwpomXd,Pontuação
Pronome,ele,interaction,1,NhYNoLSbVg,Pronome
Preposição+Artigo,das,interaction,21,AoiKnNCA7i,Preposição+Artigo
Substantivo,projeto,interaction,0,YC4kUirad7,Artigo
Conjunção Coordenativa,ou,interaction,29,lNessrrYAR,Artigo
Advérbio,Apesar,interaction,22,AoiKnNCA7i,Advérbio
Verbo,aprovou,interaction,4,EVwIczi1kM,Verbo
Preposição,com,interaction,2,NhYNoLSbVg,Verbo
Pontuação,",",interaction,2,AuclwpomXd,Pontuação
Conjunção Coordenativa,ou,interaction,30,lNessrrYAR,Conjunção Coordenativa
Substantivo,projeto,interaction,1,YC4kUirad7,Substantivo
Preposição,com,interaction,3,NhYNoLSbVg,Preposição+Artigo
Artigo,o,interaction,31,lNessrrYAR,Artigo
Preposição,com,interaction,4,NhYNoLSbVg,Nome Próprio
Pronome,que,interaction,2,YC4kUirad7,Pronome
Pronome,eu,interaction,5,NhYNoLSbVg,Pronome
Pontuação,.,interaction,0,mYC3AgRzap,Pontuação
Substantivo,estudante,interaction,3,AuclwpomXd,Preposição
Preposição,com,interaction,6,NhYNoLSbVg,Conjunção Subordinativa
Preposição,com,interaction,7,NhYNoLSbVg,Preposição+Artigo
Preposição,com,interaction,8,NhYNoLSbVg,Verbo
Preposição,com,interaction,9,NhYNoLSbVg,Nome Próprio
Verbo de Ligação,estava,interaction,3,YC4kUirad7,Adjetivo
Preposição,com,interaction,10,NhYNoLSbVg,Substantivo
Preposição,com,interaction,11,NhYNoLSbVg,Preposição
Verbo de Ligação,estava,interaction,4,YC4kUirad7,Pontuação
Verbo de Ligação,estava,interaction,5,YC4kUirad7,Verbo
Substantivo,cinema,interaction,12,NhYNoLSbVg,Verbo
Verbo de Ligação,estava,interaction,6,YC4kUirad7,Pontuação
Verbo,correr,interaction,1,mYC3AgRzap,Substantivo
Artigo,o,interaction,4,AuclwpomXd,Artigo
Substantivo,cinema,interaction,13,NhYNoLSbVg,Nome Próprio
Artigo,O,interaction,5,AuclwpomXd,Artigo
Substantivo,cinema,interaction,14,NhYNoLSbVg,Substantivo
Pronome,se,interaction,6,AuclwpomXd,Artigo
Verbo de Ligação,estava,interaction,7,YC4kUirad7,Verbo
Verbo,queria,interaction,15,NhYNoLSbVg,Verbo
Artigo,uma,interaction,7,AuclwpomXd,Artigo
Verbo,ir,interaction,16,NhYNoLSbVg,Verbo
Verbo de Ligação,estava,interaction,8,YC4kUirad7,Advérbio
Preposição+Artigo,ao,interaction,17,NhYNoLSbVg,Preposição+Artigo
Verbo de Ligação,estava,interaction,9,YC4kUirad7,Verbo de Ligação
Substantivo,cachorro,interaction,2,mYC3AgRzap,Preposição+Artigo
Substantivo,planta,interaction,1,hEZbvbdS-N,Advérbio
Nome Próprio,Pedro,interaction,18,NhYNoLSbVg,Nome Próprio
Verbo,perguntou,interaction,19,NhYNoLSbVg,Verbo
Substantivo,cachorro,interaction,3,mYC3AgRzap,Substantivo
Substantivo,estudante,interaction,8,AuclwpomXd,Substantivo
Conjunção Subordinativa,se,interaction,20,NhYNoLSbVg,Conjunção Subordinativa
Adjetivo,atrasado,interaction,10,YC4kUirad7,Advérbio
Pronome,que,interaction,9,AuclwpomXd,Pronome
Adjetivo,atrasado,interaction,11,YC4kUirad7,Adjetivo
Pronome,Nós,interaction,4,mYC3AgRzap,Verbo
Artigo,todo,interaction,10,AuclwpomXd,Pronome
Nome Próprio,Ana,interaction,0,f8JDgIVvFn,Verbo
Adjetivo,internacional,interaction,11,AuclwpomXd,Pronome
Pontuação,.,interaction,0,4acuXEXfYH,Pontuação
Verbo,comeu,interaction,1,f8JDgIVvFn,Nome Próprio
Substantivo,curso,interaction,12,AuclwpomXd,Pronome
Nome Próprio,Ana,interaction,2,f8JDgIVvFn,Artigo
Advérbio,Não,interaction,0,nbDYGTTrgJ,Substantivo
Verbo,destacou,interaction,13,AuclwpomXd,Pronome
Nome Próprio,Ana,interaction,3,f8JDgIVvFn,Substantivo
Substantivo,planta,interaction,2,hEZbvbdS-N,Substantivo
Verbo,explicou,interaction,0,0FUlHxYk7T,Substantivo
Pronome,ela,interaction,1,4acuXEXfYH,Pronome
Nome Próprio,Ana,interaction,4,f8JDgIVvFn,Pontuação
Preposição,durante,interaction,14,AuclwpomXd,Pronome
Nome Próprio,Ana,interaction,5,f8JDgIVvFn,Nome Próprio
Advérbio,Não,interaction,1,nbDYGTTrgJ,Artigo
Verbo,comeu,interaction,6,f8JDgIVvFn,Artigo
Substantivo,bolsa,interaction,15,AuclwpomXd,Pronome
Verbo,estudava,interaction,2,4acuXEXfYH,Substantivo
Substantivo,professora,interaction,1,0FUlHxYk7T,Substantivo
Verbo,comeu,interaction,7,f8JDgIVvFn,Verbo
Verbo,recebeu,interaction,16,AuclwpomXd,Pronome
Verbo,estudava,interaction,3,4acuXEXfYH,Verbo
Artigo,o,interaction,8,f8JDgIVvFn,Artigo
Substantivo,bolo,interaction,9,f8JDgIVvFn,Substantivo
Verbo,correr,interaction,5,mYC3AgRzap,Substantivo
Advérbio,enquanto,interaction,4,4acuXEXfYH,Verbo
Adjetivo,natural,interaction,3,hEZbvbdS-N,Advérbio
Pontuação,.,interaction,10,f8JDgIVvFn,Pontuação
Advérbio,Não,interaction,2,nbDYGTTrgJ,Advérbio
Advérbio,enquanto,interaction,5,4acuXEXfYH,Advérbio
Adjetivo,internacional,interaction,17,AuclwpomXd,Substantivo
Verbo,recebeu,interaction,18,AuclwpomXd,Verbo
Pontuação,?,interaction,3,nbDYGTTrgJ,Pontuação
Adjetivo,natural,interaction,4,hEZbvbdS-N,Adjetivo
Verbo,correr,interaction,6,mYC3AgRzap,Verbo
Substantivo,curso,interaction,19,AuclwpomXd,Preposição
Pontuação,.,interaction,4,nbDYGTTrgJ,Pontuação
Verbo,tocava,interaction,6,4acuXEXfYH,Artigo
Substantivo,celular,interaction,5,nbDYGTTrgJ,Substantivo
Substantivo,curso,interaction,20,AuclwpomXd,Substantivo
Verbo,explicou,interaction,2,0FUlHxYk7T,Verbo
Verbo,tocava,interaction,7,4acuXEXfYH,Substantivo
Artigo,A,interaction,0,RSUbyDVOcD,Verbo
Verbo,tocava,interaction,8,4acuXEXfYH,Verbo
Artigo,A,interaction,1,RSUbyDVOcD,Preposição
Artigo,todo,interaction,21,AuclwpomXd,Pronome
Artigo,A,interaction,2,RSUbyDVOcD,Artigo
Advérbio,rápido,interaction,5,hEZbvbdS-N,Preposição
Artigo,todo,interaction,22,AuclwpomXd,Artigo
Artigo,meu,interaction,6,nbDYGTTrgJ,Artigo
Preposição,com,interaction,6,hEZbvbdS-N,Preposição
Artigo,A,interaction,9,4acuXEXfYH,Artigo
Substantivo,professora,interaction,3,RSUbyDVOcD,Substantivo
Substantivo,passarinho,interaction,0,7-sWdRecsK,Substantivo
Preposição,com,interaction,3,0FUlHxYk7T,Artigo
Substantivo,música,interaction,10,4acuXEXfYH,Substantivo
Verbo+Pronome,encontrá-lo,interaction,7,nbDYGTTrgJ,Verbo
Substantivo,luz,interaction,7,hEZbvbdS-N,Verbo
Verbo,explicou,interaction,4,RSUbyDVOcD,Substantivo
Preposição,com,interaction,4,0FUlHxYk7T,Preposição
Verbo+Pronome,encontrá-lo,interaction,8,nbDYGTTrgJ,Verbo
Pronome,se,interaction,23,AuclwpomXd,Verbo
Verbo,explicou,interaction,5,RSUbyDVOcD,Preposição
Substantivo,vizinha,interaction,7,mYC3AgRzap,Pronome
Verbo,cresce,interaction,8,hEZbvbdS-N,Substantivo
Verbo,explicou,interaction,6,RSUbyDVOcD,Verbo
Verbo+Pronome,encontrá-lo,interaction,9,nbDYGTTrgJ,Verbo
Substantivo,vizinha,interaction,8,mYC3AgRzap,Preposição+Artigo
Substantivo,calma,interaction,5,0FUlHxYk7T,Pontuação
Preposição,com,interaction,7,RSUbyDVOcD,Substantivo
Verbo,cresce,interaction,9,hEZbvbdS-N,Verbo
Verbo+Pronome,encontrá-lo,interaction,10,nbDYGTTrgJ,Pronome
Substantivo,calma,interaction,6,0FUlHxYk7T,Artigo
Preposição,com,interaction,8,RSUbyDVOcD,Pontuação
Pronome,se,interaction,24,AuclwpomXd,Pronome
Verbo+Pronome,encontrá-lo,interaction,11,nbDYGTTrgJ,Verbo+Pronome
Preposição,com,interaction,9,RSUbyDVOcD,Preposição
Substantivo,calma,interaction,7,0FUlHxYk7T,Substantivo
Advérbio,rápido,interaction,10,hEZbvbdS-N,Substantivo
Substantivo,calma,interaction,10,RSUbyDVOcD,Substantivo
Pontuação,.,interaction,11,RSUbyDVOcD,Pontuação
Verbo,deixei,interaction,12,nbDYGTTrgJ,Verbo
Advérbio,rápido,interaction,11,hEZbvbdS-N,Substantivo
Verbo,destacou,interaction,25,AuclwpomXd,Adjetivo
Substantivo,ninho,interaction,1,7-sWdRecsK,Verbo
Artigo,o,interaction,9,mYC3AgRzap,Verbo
Artigo,A,interaction,8,0FUlHxYk7T,Artigo
Verbo,consigo,interaction,13,nbDYGTTrgJ,Verbo
Advérbio,rápido,interaction,12,hEZbvbdS-N,Substantivo
Pontuação,.,interaction,9,0FUlHxYk7T,Pontuação
Verbo,destacou,interaction,26,AuclwpomXd,Verbo
Verbo,entregar,interaction,0,sHkxwMbDi-,Preposição
Advérbio,rápido,interaction,13,hEZbvbdS-N,Advérbio
Preposição,durante,interaction,27,AuclwpomXd,Substantivo
Verbo,entregar,interaction,1,sHkxwMbDi-,Pontuação
Substantivo,bolsa,interaction,28,AuclwpomXd,Substantivo
Artigo,o,interaction,2,sHkxwMbDi-,Verbo
Artigo,A,interaction,14,hEZbvbdS-N,Artigo
Preposição,durante,interaction,29,AuclwpomXd,Preposição
Verbo,entregar,interaction,3,sHkxwMbDi-,Substantivo
Pronome,onde,interaction,14,nbDYGTTrgJ,Verbo
Substantivo,luz,interaction,15,hEZbvbdS-N,Substantivo
Adjetivo,internacional,interaction,30,AuclwpomXd,Adjetivo
Verbo,entregar,interaction,4,sHkxwMbDi-,Artigo
Pronome,onde,interaction,15,nbDYGTTrgJ,Pronome
Artigo,O,interaction,2,7-sWdRecsK,Verbo
Pronome,Nós,interaction,10,mYC3AgRzap,Preposição+Artigo
Verbo,viu,interaction,16,nbDYGTTrgJ,Verbo
Pronome,Você,interaction,17,nbDYGTTrgJ,Pronome
Verbo,entregar,interaction,5,sHkxwMbDi-,Substantivo
Verbo,voava,interaction,3,7-sWdRecsK,Verbo
Verbo,entregar,interaction,6,sHkxwMbDi-,Advérbio
Verbo,devemos,interaction,0,tLdKAkeikw,Verbo
Verbo,entregar,interaction,7,sHkxwMbDi-,Conjunção Subordinativa
Verbo,entregar,interaction,8,sHkxwMbDi-,Pronome
Substantivo,vizinha,interaction,11,mYC3AgRzap,Substantivo
Verbo,entregar,interaction,9,sHkxwMbDi-,Substantivo
Pontuação,.,interaction,0,o2FX9fAfgF,Pontuação
Verbo,entregar,interaction,10,sHkxwMbDi-,Verbo
Verbo,ignorar,interaction,1,tLdKAkeikw,Verbo
Artigo,o,interaction,12,mYC3AgRzap,Artigo
Advérbio,não,interaction,2,tLdKAkeikw,Verbo
Pontuação,",",interaction,1,o2FX9fAfgF,Pontuação
Conjunção Coordenativa,nem,interaction,0,YjTBJ0ok9C,Verbo Auxiliar
Conjunção Subordinativa,enquanto,interaction,4,7-sWdRecsK,Substantivo
Advérbio,não,interaction,3,tLdKAkeikw,Verbo Auxiliar
Preposição+Artigo,da,interaction,13,mYC3AgRzap,Verbo
Conjunção Coordenativa,nem,interaction,1,YjTBJ0ok9C,Verbo Auxiliar
Conjunção Coordenativa,nem,interaction,2,YjTBJ0ok9C,Substantivo
Substantivo,ninho,interaction,5,7-sWdRecsK,Verbo
Conjunção Coordenativa,nem,interaction,3,YjTBJ0ok9C,Pronome
Substantivo,ninho,interaction,6,7-sWdRecsK,Verbo
Advérbio,não,interaction,4,tLdKAkeikw,Advérbio
Advérbio,não,interaction,2,o2FX9fAfgF,Advérbio
Verbo,vimos,interaction,14,mYC3AgRzap,Verbo
Conjunção Coordenativa,nem,interaction,4,YjTBJ0ok9C,Verbo Auxiliar
Verbo,caiu,interaction,7,7-sWdRecsK,Verbo
Verbo,Seja,interaction,5,tLdKAkeikw,Pontuação
Conjunção Coordenativa,nem,interaction,5,YjTBJ0ok9C,Verbo Auxiliar
Pronome,Nós,interaction,15,mYC3AgRzap,Pronome
Substantivo,assembleia,interaction,6,tLdKAkeikw,Preposição+Artigo
Verbo,esqueça,interaction,3,o2FX9fAfgF,Verbo
Preposição+Artigo,do,interaction,8,7-sWdRecsK,Conjunção Subordinativa
Verbo,Seja,interaction,7,tLdKAkeikw,Verbo
Artigo,o,interaction,11,sHkxwMbDi-,Pontuação
Conjunção Coordenativa,nem,interaction,6,YjTBJ0ok9C,Pronome
Preposição+Artigo,da,interaction,16,mYC3AgRzap,Preposição+Artigo
Preposição+Artigo,do,interaction,9,7-sWdRecsK,Preposição+Artigo
Artigo,o,interaction,12,sHkxwMbDi-,Conjunção Subordinativa
Conjunção Subordinativa,de,interaction,4,o2FX9fAfgF,Artigo
Conjunção Coordenativa,nem,interaction,7,YjTBJ0ok9C,Artigo
Artigo,o,interaction,13,sHkxwMbDi-,Pronome
Advérbio,como,interaction,8,tLdKAkeikw,Advérbio
Artigo,o,interaction,14,sHkxwMbDi-,Substantivo
Conjunção Coordenativa,nem,interaction,8,YjTBJ0ok9C,Substantivo
Conjunção Subordinativa,de,interaction,5,o2FX9fAfgF,Advérbio
Artigo,o,interaction,15,sHkxwMbDi-,Pontuação
Verbo,for,interaction,9,tLdKAkeikw,Pronome
Conjunção Coordenativa,nem,interaction,9,YjTBJ0ok9C,Verbo
Artigo,o,interaction,16,sHkxwMbDi-,Artigo
Conjunção Coordenativa,nem,interaction,10,YjTBJ0ok9C,Artigo
Substantivo,relatório,interaction,17,sHkxwMbDi-,Substantivo
Conjunção Subordinativa,de,interaction,6,o2FX9fAfgF,Substantivo
Conjunção Coordenativa,nem,interaction,11,YjTBJ0ok9C,Verbo
Pontuação,",",interaction,0,y13ylD57wV,Pontuação
Verbo,for,interaction,10,tLdKAkeikw,Substantivo
Conjunção Subordinativa,de,interaction,7,o2FX9fAfgF,Preposição
Advérbio,amanhã,interaction,18,sHkxwMbDi-,Pontuação
Verbo,for,interaction,11,tLdKAkeikw,Preposição+Artigo
Advérbio,amanhã,interaction,19,sHkxwMbDi-,Advérbio
Conjunção Subordinativa,de,interaction,8,o2FX9fAfgF,Conjunção Subordinativa
Verbo,for,interaction,12,tLdKAkeikw,Verbo Auxiliar
Pontuação,.,interaction,20,sHkxwMbDi-,Substantivo
Pontuação,.,interaction,10,7-sWdRecsK,Pontuação
Pronome,se,interaction,9,o2FX9fAfgF,Artigo
Verbo,for,interaction,13,tLdKAkeikw,Pronome
Pontuação,.,interaction,21,sHkxwMbDi-,Pontuação
Verbo,for,interaction,14,tLdKAkeikw,Pontuação
Pronome,se,interaction,10,o2FX9fAfgF,Advérbio
Verbo,for,interaction,15,tLdKAkeikw,Substantivo
Pontuação,.,interaction,0,9ZR3bSqfL-,Pontuação
Substantivo,livro,interaction,0,5BeMBkAi92,Artigo
Verbo,for,interaction,16,tLdKAkeikw,Pronome
Substantivo,ninho,interaction,11,7-sWdRecsK,Conjunção Subordinativa
Pronome,se,interaction,11,o2FX9fAfgF,Substantivo
Substantivo,ninho,interaction,12,7-sWdRecsK,Substantivo
Verbo,for,interaction,17,tLdKAkeikw,Preposição+Artigo
Pontuação,.,interaction,1,5BeMBkAi92,Pontuação
Pronome,se,interaction,12,o2FX9fAfgF,Preposição
Pontuação,.,interaction,0,_89k7RcRRS,Verbo
Verbo,for,interaction,18,tLdKAkeikw,Pontuação
Conjunção Subordinativa,enquanto,interaction,13,7-sWdRecsK,Artigo
Pronome,se,interaction,13,o2FX9fAfgF,Substantivo
Conjunção Subordinativa,enquanto,interaction,14,7-sWdRecsK,Conjunção Subordinativa
Verbo,for,interaction,19,tLdKAkeikw,Pontuação
Pronome,se,interaction,14,o2FX9fAfgF,Pronome
Verbo,for,interaction,20,tLdKAkeikw,Pronome
Artigo,O,interaction,15,7-sWdRecsK,Artigo
Verbo,for,interaction,21,tLdKAkeikw,Substantivo
Verbo,dito,interaction,22,tLdKAkeikw,Verbo Auxiliar
Substantivo,enchente,interaction,2,5BeMBkAi92,Substantivo
Verbo,entregar,interaction,15,o2FX9fAfgF,Verbo
Pontuação,",",interaction,1,9ZR3bSqfL-,Pontuação
Pronome,que,interaction,23,tLdKAkeikw,Pontuação
Nome Próprio,Maria,interaction,0,4lQ8rc6zXY,Substantivo
Artigo,o,interaction,16,o2FX9fAfgF,Preposição
Advérbio,não,interaction,1,4lQ8rc6zXY,Preposição+Artigo
Pontuação,",",interaction,24,tLdKAkeikw,Pontuação
Verbo,gostou,interaction,2,4lQ8rc6zXY,Pontuação
Pontuação,.,interaction,1,y13ylD57wV,Pontuação
Pontuação,.,interaction,12,YjTBJ0ok9C,Pontuação
Preposição+Artigo,do,interaction,3,4lQ8rc6zXY,Verbo
Pontuação,.,interaction,25,tLdKAkeikw,Pontuação
Verbo,conseguimos,interaction,2,9ZR3bSqfL-,Verbo de Ligação
Substantivo,filme,interaction,4,4lQ8rc6zXY,Nome Próprio
Pontuação,.,interaction,1,_89k7RcRRS,Conjunção Subordinativa
Preposição+Artigo,à,interaction,3,5BeMBkAi92,Artigo
Artigo,o,interaction,17,o2FX9fAfgF,Substantivo
Preposição+Artigo,na,interaction,26,tLdKAkeikw,Verbo
Nome Próprio,Maria,interaction,5,4lQ8rc6zXY,Pontuação
Verbo,sobreviveu,interaction,4,5BeMBkAi92,Preposição+Artigo
Verbo,conseguimos,interaction,3,9ZR3bSqfL-,Verbo de Ligação
Nome Próprio,Maria,interaction,6,4lQ8rc6zXY,Verbo
Substantivo,assembleia,interaction,27,tLdKAkeikw,Verbo
Pontuação,.,interaction,2,_89k7RcRRS,Preposição
Nome Próprio,Maria,interaction,7,4lQ8rc6zXY,Nome Próprio
Substantivo,livro,interaction,5,5BeMBkAi92,Artigo
Verbo,conseguimos,interaction,4,9ZR3bSqfL-,Adjetivo
Advérbio,não,interaction,8,4lQ8rc6zXY,Pontuação
Preposição,Por,interaction,18,o2FX9fAfgF,Preposição
Substantivo,favor,interaction,19,o2FX9fAfgF,Substantivo
Advérbio,não,interaction,9,4lQ8rc6zXY,Substantivo
Artigo,O,interaction,6,5BeMBkAi92,Substantivo
Advérbio,não,interaction,10,4lQ8rc6zXY,Preposição+Artigo
Pontuação,.,interaction,0,q2p2HLXYfD,Pontuação
Pontuação,",",interaction,13,YjTBJ0ok9C,Pontuação
Artigo,o,interaction,20,o2FX9fAfgF,Artigo
Substantivo,assembleia,interaction,28,tLdKAkeikw,Substantivo
Advérbio,não,interaction,11,4lQ8rc6zXY,Verbo
Verbo,sobreviveu,interaction,7,5BeMBkAi92,Preposição+Artigo
Advérbio,não,interaction,12,4lQ8rc6zXY,Preposição+Artigo
Substantivo,relatório,interaction,21,o2FX9fAfgF,Substantivo
Verbo,conseguimos,interaction,5,9ZR3bSqfL-,Advérbio
Advérbio,não,interaction,13,4lQ8rc6zXY,Pontuação
Verbo,sobreviveu,interaction,8,5BeMBkAi92,Verbo
Advérbio,amanhã,interaction,22,o2FX9fAfgF,Advérbio
Advérbio,não,interaction,14,4lQ8rc6zXY,Pontuação
